route_id,service_id,trip_id,trip_headsign,direction_id
WL,DAILY,WR_DN_90357_1,,0
WL,DAILY,WR_DN_90359_1,,0
WL,DAILY,WR_DN_90361_1,,0
WL,DAILY,WR_DN_90363_1,,0
WL,DAILY,WR_DN_90365_1,,0
WL,DAILY,WR_DN_90369_1,,0
WL,DAILY,WR_DN_90371_1,,0
WL,DAILY,WR_DN_90373_1,,0
WL,DAILY,WR_DN_90375_1,,0
WL,DAILY,WR_DN_94127_1,,0
WL,DAILY,WR_DN_90379_1,,0
WL,DAILY,WR_DN_90381_1,,0
WL,DAILY,WR_DN_92087_1,,0
WL,DAILY,WR_DN_94037_1,,0
WL,DAILY,WR_DN_90385_1,,0
WL,DAILY,WR_DN_90387_1,,0
WL,DAILY,WR_DN_90389_1,,0
WL,DAILY,WR_DN_90391_1,,0
WL,DAILY,WR_DN_92089_1,,0
WL,DAILY,WR_DN_90393_1,,0
WL,DAILY,WR_DN_92091_1,,0
WL,DAILY,WR_DN_90395_1,,0
WL,DAILY,WR_DN_94115_1,,0
WL,DAILY,WR_DN_90399_1,,0
WL,DAILY,WR_DN_90401_1,,0
WL,DAILY,WR_DN_90403_1,,0
WL,DAILY,WR_DN_90405_1,,0
WL,DAILY,WR_DN_92093_1,,0
WL,DAILY,WR_DN_90407_1,,0
WL,DAILY,WR_DN_90409_1,,0
WL,DAILY,WR_DN_90411_1,,0
WL,DAILY,WR_DN_94039_1,,0
WL,DAILY,WR_DN_90413_1,,0
WL,DAILY,WR_DN_92095_1,,0
WL,DAILY,WR_DN_90415_1,,0
WL,DAILY,WR_DN_92097_1,,0
WL,DAILY,WR_DN_90417_1,,0
WL,DAILY,WR_DN_90419_1,,0
WL,DAILY,WR_DN_90421_1,,0
WL,DAILY,WR_DN_90423_1,,0
WL,DAILY,WR_DN_90425_1,,0
WL,DAILY,WR_DN_90427_1,,0
WL,DAILY,WR_DN_92099_1,,0
WL,DAILY,WR_DN_92101_1,,0
WL,DAILY,WR_DN_92103_1,,0
WL,DAILY,WR_DN_90431_1,,0
WL,DAILY,WR_DN_90433_1,,0
WL,DAILY,WR_DN_90435_1,,0
WL,DAILY,WR_DN_90437_1,,0
WL,DAILY,WR_DN_94041_1,,0
WL,DAILY,WR_DN_90441_1,,0
WL,DAILY,WR_DN_90443_1,,0
WL,DAILY,WR_DN_90445_1,,0
WL,DAILY,WR_DN_90447_1,,0
WL,DAILY,WR_DN_90449_1,,0
WL,DAILY,WR_DN_94043_1,,0
WL,DAILY,WR_DN_90453_1,,0
WL,DAILY,WR_DN_94045_1,,0
WL,DAILY,WR_DN_90457_1,,0
WL,DAILY,WR_DN_90459_1,,0
WL,DAILY,WR_DN_90461_1,,0
WL,DAILY,WR_DN_90463_1,,0
WL,DAILY,WR_DN_94047_1,,0
WL,DAILY,WR_DN_90465_1,,0
WL,DAILY,WR_DN_90465A_1,,0
WL,DAILY,WR_DN_90467_1,,0
WL,DAILY,WR_DN_92105_1,,0
WL,DAILY,WR_DN_90469_1,,0
WL,DAILY,WR_DN_90471_1,,0
WL,DAILY,WR_DN_90473_1,,0
WL,DAILY,WR_DN_92107_1,,0
WL,DAILY,WR_DN_92109_1,,0
WL,DAILY,WR_DN_90475_1,,0
WL,DAILY,WR_DN_94049_1,,0
WL,DAILY,WR_DN_90481_1,,0
WL,DAILY,WR_DN_90483_1,,0
WL,DAILY,WR_DN_90485_1,,0
WL,DAILY,WR_DN_90487_1,,0
WL,DAILY,WR_DN_90489_1,,0
WL,DAILY,WR_DN_90491_1,,0
WL,DAILY,WR_DN_92111_1,,0
WL,DAILY,WR_DN_92113_1,,0
WL,DAILY,WR_DN_90493_1,,0
WL,DAILY,WR_DN_92115_1,,0
WL,DAILY,WR_DN_90495_1,,0
WL,DAILY,WR_DN_90497_1,,0
WL,DAILY,WR_DN_90499_1,,0
WL,DAILY,WR_DN_90501_1,,0
WL,DAILY,WR_DN_90501A_1,,0
WL,DAILY,WR_DN_90503_1,,0
WL,DAILY,WR_DN_90505_1,,0
WL,DAILY,WR_DN_90507_1,,0
WL,DAILY,WR_DN_90509_1,,0
WL,DAILY,WR_DN_94117_1,,0
WL,DAILY,WR_DN_94051_1,,0
WL,DAILY,WR_DN_92117_1,,0
WL,DAILY,WR_DN_90513_1,,0
WL,DAILY,WR_DN_92119_1,,0
WL,DAILY,WR_DN_90517_1,,0
WL,DAILY,WR_DN_90519_1,,0
WL,DAILY,WR_DN_90521_1,,0
WL,DAILY,WR_DN_90523_1,,0
WL,DAILY,WR_DN_90525_1,,0
WL,DAILY,WR_DN_92121_1,,0
WL,DAILY,WR_DN_90527_1,,0
WL,DAILY,WR_DN_94053_1,,0
WL,DAILY,WR_DN_90531_1,,0
WL,DAILY,WR_DN_90533_1,,0
WL,DAILY,WR_DN_92123_1,,0
WL,DAILY,WR_DN_92125_1,,0
WL,DAILY,WR_DN_92127_1,,0
WL,DAILY,WR_DN_90535_1,,0
WL,DAILY,WR_DN_90537_1,,0
WL,DAILY,WR_DN_90539_1,,0
WL,DAILY,WR_DN_90541_1,,0
WL,DAILY,WR_DN_90543_1,,0
WL,DAILY,WR_DN_90547_1,,0
WL,DAILY,WR_DN_90549_1,,0
WL,DAILY,WR_DN_90551_1,,0
WL,DAILY,WR_DN_90553_1,,0
WL,DAILY,WR_DN_90555_1,,0
WL,DAILY,WR_DN_90557_1,,0
WL,DAILY,WR_DN_90559_1,,0
WL,DAILY,WR_DN_90561_1,,0
WL,DAILY,WR_DN_94055_1,,0
WL,DAILY,WR_DN_90565_1,,0
WL,DAILY,WR_DN_90567_1,,0
WL,DAILY,WR_DN_94057_1,,0
WL,DAILY,WR_DN_90569_1,,0
WL,DAILY,WR_DN_90571_1,,0
WL,DAILY,WR_DN_90573_1,,0
WL,DAILY,WR_DN_94059_1,,0
WL,DAILY,WR_DN_94061_1,,0
WL,DAILY,WR_DN_92129_1,,0
WL,DAILY,WR_DN_90577_1,,0
WL,DAILY,WR_DN_90579_1,,0
WL,DAILY,WR_DN_90581_1,,0
WL,DAILY,WR_DN_90583_1,,0
WL,DAILY,WR_DN_93031_1,,0
WL,DAILY,WR_DN_90587_1,,0
WL,DAILY,WR_DN_92131_1,,0
WL,DAILY,WR_DN_90589_1,,0
WL,DAILY,WR_DN_94063_1,,0
WL,DAILY,WR_DN_90593_1,,0
WL,DAILY,WR_DN_92133_1,,0
WL,DAILY,WR_DN_90595_1,,0
WL,DAILY,WR_DN_92135_1,,0
WL,DAILY,WR_DN_94065_1,,0
WL,DAILY,WR_DN_90599_1,,0
WL,DAILY,WR_DN_90601_1,,0
WL,DAILY,WR_DN_92137_1,,0
WL,DAILY,WR_DN_90603_1,,0
WL,DAILY,WR_DN_90605_1,,0
WL,DAILY,WR_DN_90607_1,,0
WL,DAILY,WR_DN_90609_1,,0
WL,DAILY,WR_DN_90611_1,,0
WL,DAILY,WR_DN_90613_1,,0
WL,DAILY,WR_DN_90615_1,,0
WL,DAILY,WR_DN_90617_1,,0
WL,DAILY,WR_DN_90619_1,,0
WL,DAILY,WR_DN_90621_1,,0
WL,DAILY,WR_DN_90623_1,,0
WL,DAILY,WR_DN_92139_1,,0
WL,DAILY,WR_DN_90625_1,,0
WL,DAILY,WR_DN_90627_1,,0
WL,DAILY,WR_DN_92141_1,,0
WL,DAILY,WR_DN_92143_1,,0
WL,DAILY,WR_DN_90631_1,,0
WL,DAILY,WR_DN_94129_1,,0
WL,DAILY,WR_DN_90635_1,,0
WL,DAILY,WR_DN_90637_1,,0
WL,DAILY,WR_DN_92145_1,,0
WL,DAILY,WR_DN_92147_1,,0
WL,DAILY,WR_DN_92149_1,,0
WL,DAILY,WR_DN_90641_1,,0
WL,DAILY,WR_DN_90645_1,,0
WL,DAILY,WR_DN_90647_1,,0
WL,DAILY,WR_DN_90649_1,,0
WL,DAILY,WR_DN_90651_1,,0
WL,DAILY,WR_DN_90653_1,,0
WL,DAILY,WR_DN_94067_1,,0
WL,DAILY,WR_DN_90655_1,,0
WL,DAILY,WR_DN_90657_1,,0
WL,DAILY,WR_DN_92151_1,,0
WL,DAILY,WR_DN_90659_1,,0
WL,DAILY,WR_DN_90661_1,,0
WL,DAILY,WR_DN_90663_1,,0
WL,DAILY,WR_DN_94069_1,,0
WL,DAILY,WR_DN_90667_1,,0
WL,DAILY,WR_DN_90669_1,,0
WL,DAILY,WR_DN_90671_1,,0
WL,DAILY,WR_DN_94071_1,,0
WL,DAILY,WR_DN_90673_1,,0
WL,DAILY,WR_DN_92153_1,,0
WL,DAILY,WR_DN_92155_1,,0
WL,DAILY,WR_DN_90675_1,,0
WL,DAILY,WR_DN_90677_1,,0
WL,DAILY,WR_DN_90679_1,,0
WL,DAILY,WR_DN_90681_1,,0
WL,DAILY,WR_DN_94073_1,,0
WL,DAILY,WR_DN_92157_1,,0
WL,DAILY,WR_DN_90685_1,,0
WL,DAILY,WR_DN_90687_1,,0
WL,DAILY,WR_DN_90689_1,,0
WL,DAILY,WR_DN_90691_1,,0
WL,DAILY,WR_DN_90693_1,,0
WL,DAILY,WR_DN_90695_1,,0
WL,DAILY,WR_DN_90697_1,,0
WL,DAILY,WR_DN_90699_1,,0
WL,DAILY,WR_DN_90701_1,,0
WL,DAILY,WR_DN_90703_1,,0
WL,DAILY,WR_DN_92159_1,,0
WL,DAILY,WR_DN_90705_1,,0
WL,DAILY,WR_DN_90707_1,,0
WL,DAILY,WR_DN_92161_1,,0
WL,DAILY,WR_DN_93035_1,,0
WL,DAILY,WR_DN_90709_1,,0
WL,DAILY,WR_DN_90711_1,,0
WL,DAILY,WR_DN_90713_1,,0
WL,DAILY,WR_DN_94075_1,,0
WL,DAILY,WR_DN_90715_1,,0
WL,DAILY,WR_DN_90717_1,,0
WL,DAILY,WR_DN_90719_1,,0
WL,DAILY,WR_DN_90721_1,,0
WL,DAILY,WR_DN_92163_1,,0
WL,DAILY,WR_DN_94119_1,,0
WL,DAILY,WR_DN_90725_1,,0
WL,DAILY,WR_DN_92165_1,,0
WL,DAILY,WR_DN_90727_1,,0
WL,DAILY,WR_DN_90727A_1,,0
WL,DAILY,WR_DN_90729_1,,0
WL,DAILY,WR_DN_90731_1,,0
WL,DAILY,WR_DN_94077_1,,0
WL,DAILY,WR_DN_90735_1,,0
WL,DAILY,WR_DN_92167_1,,0
WL,DAILY,WR_DN_90737_1,,0
WL,DAILY,WR_DN_90739_1,,0
WL,DAILY,WR_DN_92169_1,,0
WL,DAILY,WR_DN_90741_1,,0
WL,DAILY,WR_DN_90743_1,,0
WL,DAILY,WR_DN_90745_1,,0
WL,DAILY,WR_DN_90747_1,,0
WL,DAILY,WR_DN_94079_1,,0
WL,DAILY,WR_DN_90751_1,,0
WL,DAILY,WR_DN_90753_1,,0
WL,DAILY,WR_DN_92171_1,,0
WL,DAILY,WR_DN_90755_1,,0
WL,DAILY,WR_DN_94081_1,,0
WL,DAILY,WR_DN_90759_1,,0
WL,DAILY,WR_DN_90761_1,,0
WL,DAILY,WR_DN_92173_1,,0
WL,DAILY,WR_DN_90763_1,,0
WL,DAILY,WR_DN_90765_1,,0
WL,DAILY,WR_DN_90767_1,,0
WL,DAILY,WR_DN_90769_1,,0
WL,DAILY,WR_DN_92175_1,,0
WL,DAILY,WR_DN_90771_1,,0
WL,DAILY,WR_DN_90773_1,,0
WL,DAILY,WR_DN_90775_1,,0
WL,DAILY,WR_DN_92177_1,,0
WL,DAILY,WR_DN_90777_1,,0
WL,DAILY,WR_DN_90779_1,,0
WL,DAILY,WR_DN_90781_1,,0
WL,DAILY,WR_DN_90783_1,,0
WL,DAILY,WR_DN_94083_1,,0
WL,DAILY,WR_DN_90787_1,,0
WL,DAILY,WR_DN_90789_1,,0
WL,DAILY,WR_DN_90791_1,,0
WL,DAILY,WR_DN_90793_1,,0
WL,DAILY,WR_DN_92179_1,,0
WL,DAILY,WR_DN_90795_1,,0
WL,DAILY,WR_DN_90799_1,,0
WL,DAILY,WR_DN_90801_1,,0
WL,DAILY,WR_DN_92181_1,,0
WL,DAILY,WR_DN_90803_1,,0
WL,DAILY,WR_DN_94085_1,,0
WL,DAILY,WR_DN_92183_1,,0
WL,DAILY,WR_DN_90807_1,,0
WL,DAILY,WR_DN_90809_1,,0
WL,DAILY,WR_DN_94087_1,,0
WL,DAILY,WR_DN_90813_1,,0
WL,DAILY,WR_DN_90815_1,,0
WL,DAILY,WR_DN_90817_1,,0
WL,DAILY,WR_DN_90819_1,,0
WL,DAILY,WR_DN_92185_1,,0
WL,DAILY,WR_DN_90821_1,,0
WL,DAILY,WR_DN_90823_1,,0
WL,DAILY,WR_DN_90825_1,,0
WL,DAILY,WR_DN_90827_1,,0
WL,DAILY,WR_DN_90829_1,,0
WL,DAILY,WR_DN_94089_1,,0
WL,DAILY,WR_DN_90831_1,,0
WL,DAILY,WR_DN_90833_1,,0
WL,DAILY,WR_DN_90835_1,,0
WL,DAILY,WR_DN_90837_1,,0
WL,DAILY,WR_DN_92187_1,,0
WL,DAILY,WR_DN_90839_1,,0
WL,DAILY,WR_DN_92189_1,,0
WL,DAILY,WR_DN_92191_1,,0
WL,DAILY,WR_DN_90841_1,,0
WL,DAILY,WR_DN_90843_1,,0
WL,DAILY,WR_DN_90845_1,,0
WL,DAILY,WR_DN_94091_1,,0
WL,DAILY,WR_DN_90849_1,,0
WL,DAILY,WR_DN_90851_1,,0
WL,DAILY,WR_DN_90853_1,,0
WL,DAILY,WR_DN_90855_1,,0
WL,DAILY,WR_DN_94121_1,,0
WL,DAILY,WR_DN_90859_1,,0
WL,DAILY,WR_DN_90861_1,,0
WL,DAILY,WR_DN_90863_1,,0
WL,DAILY,WR_DN_92193_1,,0
WL,DAILY,WR_DN_90865_1,,0
WL,DAILY,WR_DN_90867_1,,0
WL,DAILY,WR_DN_90869_1,,0
WL,DAILY,WR_DN_90871_1,,0
WL,DAILY,WR_DN_93041_1,,0
WL,DAILY,WR_DN_92195_1,,0
WL,DAILY,WR_DN_90873_1,,0
WL,DAILY,WR_DN_90875_1,,0
WL,DAILY,WR_DN_90877_1,,0
WL,DAILY,WR_DN_94093_1,,0
WL,DAILY,WR_DN_90879_1,,0
WL,DAILY,WR_DN_90881_1,,0
WL,DAILY,WR_DN_90883_1,,0
WL,DAILY,WR_DN_90885_1,,0
WL,DAILY,WR_DN_90887_1,,0
WL,DAILY,WR_DN_90889_1,,0
WL,DAILY,WR_DN_90891_1,,0
WL,DAILY,WR_DN_90893_1,,0
WL,DAILY,WR_DN_92197_1,,0
WL,DAILY,WR_DN_90895_1,,0
WL,DAILY,WR_DN_90897_1,,0
WL,DAILY,WR_DN_90899_1,,0
WL,DAILY,WR_DN_90901_1,,0
WL,DAILY,WR_DN_90903_1,,0
WL,DAILY,WR_DN_90905_1,,0
WL,DAILY,WR_DN_90907_1,,0
WL,DAILY,WR_DN_92199_1,,0
WL,DAILY,WR_DN_90909_1,,0
WL,DAILY,WR_DN_90911_1,,0
WL,DAILY,WR_DN_94095_1,,0
WL,DAILY,WR_DN_90913_1,,0
WL,DAILY,WR_DN_90915_1,,0
WL,DAILY,WR_DN_90917_1,,0
WL,DAILY,WR_DN_90919_1,,0
WL,DAILY,WR_DN_90921_1,,0
WL,DAILY,WR_DN_92201_1,,0
WL,DAILY,WR_DN_90923_1,,0
WL,DAILY,WR_DN_90925_1,,0
WL,DAILY,WR_DN_90927_1,,0
WL,DAILY,WR_DN_94097_1,,0
WL,DAILY,WR_DN_90931_1,,0
WL,DAILY,WR_DN_90933_1,,0
WL,DAILY,WR_DN_92203_1,,0
WL,DAILY,WR_DN_90935_1,,0
WL,DAILY,WR_DN_92205_1,,0
WL,DAILY,WR_DN_90937_1,,0
WL,DAILY,WR_DN_90939_1,,0
WL,DAILY,WR_DN_90941_1,,0
WL,DAILY,WR_DN_90943_1,,0
WL,DAILY,WR_DN_90945_1,,0
WL,DAILY,WR_DN_90947_1,,0
WL,DAILY,WR_DN_90949_1,,0
WL,DAILY,WR_DN_90951_1,,0
WL,DAILY,WR_DN_90953_1,,0
WL,DAILY,WR_DN_94099_1,,0
WL,DAILY,WR_DN_90955_1,,0
WL,DAILY,WR_DN_90957_1,,0
WL,DAILY,WR_DN_92207_1,,0
WL,DAILY,WR_DN_94101_1,,0
WL,DAILY,WR_DN_90959_1,,0
WL,DAILY,WR_DN_90961_1,,0
WL,DAILY,WR_DN_90963_1,,0
WL,DAILY,WR_DN_90965_1,,0
WL,DAILY,WR_DN_90967_1,,0
WL,DAILY,WR_DN_90969_1,,0
WL,DAILY,WR_DN_90971_1,,0
WL,DAILY,WR_DN_90973_1,,0
WL,DAILY,WR_DN_94103_1,,0
WL,DAILY,WR_DN_90977_1,,0
WL,DAILY,WR_DN_90979_1,,0
WL,DAILY,WR_DN_90981_1,,0
WL,DAILY,WR_DN_90983_1,,0
WL,DAILY,WR_DN_90985_1,,0
WL,DAILY,WR_DN_90987_1,,0
WL,DAILY,WR_DN_90989_1,,0
WL,DAILY,WR_DN_90991_1,,0
WL,DAILY,WR_DN_90993_1,,0
WL,DAILY,WR_DN_90995_1,,0
WL,DAILY,WR_DN_90997_1,,0
WL,DAILY,WR_DN_90999_1,,0
WL,DAILY,WR_DN_92209_1,,0
WL,DAILY,WR_DN_91001_1,,0
WL,DAILY,WR_DN_91003_1,,0
WL,DAILY,WR_DN_91005_1,,0
WL,DAILY,WR_DN_91007_1,,0
WL,DAILY,WR_DN_91009_1,,0
WL,DAILY,WR_DN_91011_1,,0
WL,DAILY,WR_DN_94105_1,,0
WL,DAILY,WR_DN_91015_1,,0
WL,DAILY,WR_DN_91017_1,,0
WL,DAILY,WR_DN_91019_1,,0
WL,DAILY,WR_DN_91021_1,,0
WL,DAILY,WR_DN_91023_1,,0
WL,DAILY,WR_DN_91025_1,,0
WL,DAILY,WR_DN_91027_1,,0
WL,DAILY,WR_DN_91029_1,,0
WL,DAILY,WR_DN_91031_1,,0
WL,DAILY,WR_DN_91033_1,,0
WL,DAILY,WR_DN_91035_1,,0
WL,DAILY,WR_DN_91037_1,,0
WL,DAILY,WR_DN_91039_1,,0
WL,DAILY,WR_DN_91041_1,,0
WL,DAILY,WR_DN_91043_1,,0
WL,DAILY,WR_DN_91045_1,,0
WL,DAILY,WR_DN_91047_1,,0
WL,DAILY,WR_DN_91049_1,,0
WL,DAILY,WR_DN_91051_1,,0
WL,DAILY,WR_DN_91053_1,,0
WL,DAILY,WR_DN_91055_1,,0
WL,DAILY,WR_UP_90002_1,,1
WL,DAILY,WR_UP_90004_1,,1
WL,DAILY,WR_UP_90006_1,,1
WL,DAILY,WR_UP_90008_1,,1
WL,DAILY,WR_UP_90010_1,,1
WL,DAILY,WR_UP_90012_1,,1
WL,DAILY,WR_UP_90014_1,,1
WL,DAILY,WR_UP_90016_1,,1
WL,DAILY,WR_UP_90018_1,,1
WL,DAILY,WR_UP_90020_1,,1
WL,DAILY,WR_UP_90022_1,,1
WL,DAILY,WR_UP_94002_1,,1
WL,DAILY,WR_UP_94004_1,,1
WL,DAILY,WR_UP_90028_1,,1
WL,DAILY,WR_UP_90030_1,,1
WL,DAILY,WR_UP_90032_1,,1
WL,DAILY,WR_UP_92002_1,,1
WL,DAILY,WR_UP_90034_1,,1
WL,DAILY,WR_UP_90036_1,,1
WL,DAILY,WR_UP_90038_1,,1
WL,DAILY,WR_UP_90040_1,,1
WL,DAILY,WR_UP_90042_1,,1
WL,DAILY,WR_UP_94110_1,,1
WL,DAILY,WR_UP_90046_1,,1
WL,DAILY,WR_UP_90048_1,,1
WL,DAILY,WR_UP_90050_1,,1
WL,DAILY,WR_UP_90052_1,,1
WL,DAILY,WR_UP_90054_1,,1
WL,DAILY,WR_UP_90056_1,,1
WL,DAILY,WR_UP_94006_1,,1
WL,DAILY,WR_UP_92004_1,,1
WL,DAILY,WR_UP_90058_1,,1
WL,DAILY,WR_UP_90060_1,,1
WL,DAILY,WR_UP_92006_1,,1
WL,DAILY,WR_UP_90062_1,,1
WL,DAILY,WR_UP_92008_1,,1
WL,DAILY,WR_UP_90064_1,,1
WL,DAILY,WR_UP_90066_1,,1
WL,DAILY,WR_UP_90068_1,,1
WL,DAILY,WR_UP_90070_1,,1
WL,DAILY,WR_UP_90072_1,,1
WL,DAILY,WR_UP_90074_1,,1
WL,DAILY,WR_UP_90076_1,,1
WL,DAILY,WR_UP_90078_1,,1
WL,DAILY,WR_UP_92010_1,,1
WL,DAILY,WR_UP_92012_1,,1
WL,DAILY,WR_UP_90080_1,,1
WL,DAILY,WR_UP_90082_1,,1
WL,DAILY,WR_UP_90084_1,,1
WL,DAILY,WR_UP_90086_1,,1
WL,DAILY,WR_UP_90088_1,,1
WL,DAILY,WR_UP_92014_1,,1
WL,DAILY,WR_UP_90090_1,,1
WL,DAILY,WR_UP_90098_1,,1
WL,DAILY,WR_UP_90100_1,,1
WL,DAILY,WR_UP_90102_1,,1
WL,DAILY,WR_UP_93002_1,,1
WL,DAILY,WR_UP_90104_1,,1
WL,DAILY,WR_UP_90106_1,,1
WL,DAILY,WR_UP_90108_1,,1
WL,DAILY,WR_UP_90110_1,,1
WL,DAILY,WR_UP_90112_1,,1
WL,DAILY,WR_UP_92016_1,,1
WL,DAILY,WR_UP_94008_1,,1
WL,DAILY,WR_UP_94010_1,,1
WL,DAILY,WR_UP_90116_1,,1
WL,DAILY,WR_UP_92018_1,,1
WL,DAILY,WR_UP_90120_1,,1
WL,DAILY,WR_UP_90122_1,,1
WL,DAILY,WR_UP_90124_1,,1
WL,DAILY,WR_UP_90126_1,,1
WL,DAILY,WR_UP_90128_1,,1
WL,DAILY,WR_UP_90130_1,,1
WL,DAILY,WR_UP_90132_1,,1
WL,DAILY,WR_UP_94012_1,,1
WL,DAILY,WR_UP_92020_1,,1
WL,DAILY,WR_UP_90138_1,,1
WL,DAILY,WR_UP_90140_1,,1
WL,DAILY,WR_UP_92022_1,,1
WL,DAILY,WR_UP_90142_1,,1
WL,DAILY,WR_UP_90144_1,,1
WL,DAILY,WR_UP_92024_1,,1
WL,DAILY,WR_UP_90146_1,,1
WL,DAILY,WR_UP_90148_1,,1
WL,DAILY,WR_UP_90150_1,,1
WL,DAILY,WR_UP_90152_1,,1
WL,DAILY,WR_UP_90154_1,,1
WL,DAILY,WR_UP_94112_1,,1
WL,DAILY,WR_UP_90158_1,,1
WL,DAILY,WR_UP_90160_1,,1
WL,DAILY,WR_UP_90162_1,,1
WL,DAILY,WR_UP_90164_1,,1
WL,DAILY,WR_UP_93004_1,,1
WL,DAILY,WR_UP_90166_1,,1
WL,DAILY,WR_UP_90168_1,,1
WL,DAILY,WR_UP_92026_1,,1
WL,DAILY,WR_UP_90170_1,,1
WL,DAILY,WR_UP_90172_1,,1
WL,DAILY,WR_UP_90174_1,,1
WL,DAILY,WR_UP_90176_1,,1
WL,DAILY,WR_UP_90178_1,,1
WL,DAILY,WR_UP_90180_1,,1
WL,DAILY,WR_UP_90182_1,,1
WL,DAILY,WR_UP_94014_1,,1
WL,DAILY,WR_UP_92028_1,,1
WL,DAILY,WR_UP_94016_1,,1
WL,DAILY,WR_UP_92030_1,,1
WL,DAILY,WR_UP_92032_1,,1
WL,DAILY,WR_UP_90186_1,,1
WL,DAILY,WR_UP_90188_1,,1
WL,DAILY,WR_UP_90190_1,,1
WL,DAILY,WR_UP_90192_1,,1
WL,DAILY,WR_UP_90194_1,,1
WL,DAILY,WR_UP_92034_1,,1
WL,DAILY,WR_UP_90196_1,,1
WL,DAILY,WR_UP_90198_1,,1
WL,DAILY,WR_UP_90200_1,,1
WL,DAILY,WR_UP_90202_1,,1
WL,DAILY,WR_UP_90204_1,,1
WL,DAILY,WR_UP_90206_1,,1
WL,DAILY,WR_UP_92210_1,,1
WL,DAILY,WR_UP_90210_1,,1
WL,DAILY,WR_UP_90212_1,,1
WL,DAILY,WR_UP_90214_1,,1
WL,DAILY,WR_UP_92036_1,,1
WL,DAILY,WR_UP_90216_1,,1
WL,DAILY,WR_UP_92038_1,,1
WL,DAILY,WR_UP_94018_1,,1
WL,DAILY,WR_UP_92040_1,,1
WL,DAILY,WR_UP_90220_1,,1
WL,DAILY,WR_UP_90222_1,,1
WL,DAILY,WR_UP_90224_1,,1
WL,DAILY,WR_UP_90226_1,,1
WL,DAILY,WR_UP_92042_1,,1
WL,DAILY,WR_UP_94020_1,,1
WL,DAILY,WR_UP_90230_1,,1
WL,DAILY,WR_UP_90232_1,,1
WL,DAILY,WR_UP_94022_1,,1
WL,DAILY,WR_UP_90236_1,,1
WL,DAILY,WR_UP_90238_1,,1
WL,DAILY,WR_UP_90240_1,,1
WL,DAILY,WR_UP_90242_1,,1
WL,DAILY,WR_UP_90244_1,,1
WL,DAILY,WR_UP_90246_1,,1
WL,DAILY,WR_UP_90248_1,,1
WL,DAILY,WR_UP_90250_1,,1
WL,DAILY,WR_UP_92044_1,,1
WL,DAILY,WR_UP_90252_1,,1
WL,DAILY,WR_UP_90254_1,,1
WL,DAILY,WR_UP_90256_1,,1
WL,DAILY,WR_UP_92046_1,,1
WL,DAILY,WR_UP_92048_1,,1
WL,DAILY,WR_UP_90258_1,,1
WL,DAILY,WR_UP_90260_1,,1
WL,DAILY,WR_UP_92050_1,,1
WL,DAILY,WR_UP_90262_1,,1
WL,DAILY,WR_UP_90264_1,,1
WL,DAILY,WR_UP_93008_1,,1
WL,DAILY,WR_UP_94024_1,,1
WL,DAILY,WR_UP_90266_1,,1
WL,DAILY,WR_UP_90268_1,,1
WL,DAILY,WR_UP_90270_1,,1
WL,DAILY,WR_UP_90272_1,,1
WL,DAILY,WR_UP_90274_1,,1
WL,DAILY,WR_UP_90276_1,,1
WL,DAILY,WR_UP_92052_1,,1
WL,DAILY,WR_UP_90278_1,,1
WL,DAILY,WR_UP_90280_1,,1
WL,DAILY,WR_UP_90282_1,,1
WL,DAILY,WR_UP_90284_1,,1
WL,DAILY,WR_UP_90286_1,,1
WL,DAILY,WR_UP_90288_1,,1
WL,DAILY,WR_UP_90290_1,,1
WL,DAILY,WR_UP_92054_1,,1
WL,DAILY,WR_UP_94026_1,,1
WL,DAILY,WR_UP_92056_1,,1
WL,DAILY,WR_UP_90292_1,,1
WL,DAILY,WR_UP_90294_1,,1
WL,DAILY,WR_UP_90296_1,,1
WL,DAILY,WR_UP_92058_1,,1
WL,DAILY,WR_UP_94028_1,,1
WL,DAILY,WR_UP_90300_1,,1
WL,DAILY,WR_UP_90302_1,,1
WL,DAILY,WR_UP_90304_1,,1
WL,DAILY,WR_UP_92060_1,,1
WL,DAILY,WR_UP_90306_1,,1
WL,DAILY,WR_UP_90308_1,,1
WL,DAILY,WR_UP_90310_1,,1
WL,DAILY,WR_UP_92062_1,,1
WL,DAILY,WR_UP_90312_1,,1
WL,DAILY,WR_UP_94030_1,,1
WL,DAILY,WR_UP_90316_1,,1
WL,DAILY,WR_UP_90318_1,,1
WL,DAILY,WR_UP_92064_1,,1
WL,DAILY,WR_UP_90320_1,,1
WL,DAILY,WR_UP_90322_1,,1
WL,DAILY,WR_UP_90324_1,,1
WL,DAILY,WR_UP_90326_1,,1
WL,DAILY,WR_UP_90328_1,,1
WL,DAILY,WR_UP_92066_1,,1
WL,DAILY,WR_UP_92068_1,,1
WL,DAILY,WR_UP_90330_1,,1
WL,DAILY,WR_UP_90332_1,,1
WL,DAILY,WR_UP_90334_1,,1
WL,DAILY,WR_UP_94032_1,,1
WL,DAILY,WR_UP_90338_1,,1
WL,DAILY,WR_UP_90340_1,,1
WL,DAILY,WR_UP_90342_1,,1
WL,DAILY,WR_UP_93010_1,,1
WL,DAILY,WR_UP_90344_1,,1
WL,DAILY,WR_UP_90346_1,,1
WL,DAILY,WR_UP_92070_1,,1
WL,DAILY,WR_UP_90348_1,,1
WL,DAILY,WR_UP_90350_1,,1
